InvoiceNo,InvoiceDate,CustomerID,Quantity,UnitPrice
205831,2022-04-03,10461,7,70.61
202999,2022-11-08,10284,1,10.18
203440,2022-09-25,10453,1,62.77
204056,2022-04-30,10461,4,34.05
200305,2022-03-12,10081,4,41.16
209915,2022-01-17,10114,1,21.88
201689,2022-09-10,10040,6,22.7
209709,2022-05-02,10301,10,42.28
203917,2022-01-10,10224,2,109.1
207080,2022-10-14,10318,5,54.69
208611,2022-11-12,10349,8,62.35
202936,2022-11-22,10115,3,30.08
203862,2022-09-30,10186,9,24.53
209642,2022-11-02,10323,7,22.41
205649,2022-10-20,10056,9,25.94
203261,2022-07-29,10040,1,11.87
209356,2022-08-06,10354,5,23.05
201819,2022-08-29,10040,3,25.02
201342,2022-07-19,10347,4,30.34
205560,2022-08-04,10461,4,35.37
202226,2022-07-24,10237,7,39.7
201079,2022-08-04,10289,10,32.87
204206,2022-03-21,10262,8,24.76
206280,2022-09-24,10216,10,12.41
207235,2022-02-04,10147,5,24.84
200813,2022-10-16,10336,10,20.36
205089,2022-01-18,10168,7,41.81
202031,2022-06-14,10092,3,52.18
208514,2022-01-13,10353,3,52.95
209095,2022-07-21,10059,3,48.35
209733,2022-08-17,10059,4,30.98
205911,2022-12-12,10304,6,25.51
202653,2022-01-01,10169,5,22.79
203340,2022-11-15,10269,8,15.58
207876,2022-08-05,10363,5,54.38
201141,2022-02-03,10045,5,30.35
209041,2022-12-25,10345,10,17.76
208558,2022-09-23,10181,2,21.91
202897,2022-05-08,10170,5,21.47
209281,2022-07-31,10356,7,33.84
204041,2022-09-20,10191,2,56.47
202038,2022-11-08,10155,6,27.83
204270,2022-03-21,10422,7,10.74
204683,2022-06-14,10188,5,30.13
200494,2022-09-09,10007,9,30.63
207116,2022-01-12,10133,4,29.59
201784,2022-10-31,10235,10,24.2
203510,2022-07-31,10045,1,36.92
203786,2022-10-09,10314,8,34.23
205266,2022-04-22,10249,8,32.71
209190,2022-07-30,10499,7,40.7
205428,2022-08-27,10031,8,26.71
206681,2022-09-25,10023,2,25.96
206893,2022-10-25,10426,3,66.03
209643,2022-11-13,10394,9,43.8
209943,2022-02-27,10160,1,50.07
204658,2022-02-03,10363,8,61.13
207082,2022-09-20,10437,8,43.08
206869,2022-12-31,10158,7,52.68
207607,2022-02-04,10039,5,15.03
207669,2022-09-28,10415,4,36.67
206219,2022-08-15,10082,10,30.22
204534,2022-01-25,10356,10,76.62
205979,2022-08-22,10258,10,52.66
208890,2022-02-28,10206,10,24.16
201312,2022-09-08,10077,6,39.9
202962,2022-12-01,10477,1,36.01
202938,2022-03-27,10012,5,41.56
203197,2022-09-08,10295,4,19.9
205296,2022-06-29,10450,4,39.65
207204,2022-07-26,10224,7,29.55
205730,2022-12-10,10013,9,38.14
200126,2022-05-29,10046,8,23.05
205602,2022-03-12,10155,8,24.72
201191,2022-05-01,10113,5,59.56
202639,2022-09-10,10233,6,19.57
201366,2022-04-03,10017,2,20.31
209211,2022-09-13,10360,3,32.27
206453,2022-09-11,10223,5,22.51
206671,2022-12-18,10354,2,21.27
206683,2022-10-15,10188,3,34.9
204539,2022-11-05,10448,4,15.6
208876,2022-02-28,10344,6,20.01
202887,2022-03-10,10365,5,92.49
209654,2022-03-27,10163,10,41.67
204086,2022-10-01,10496,4,22.8
202261,2022-08-15,10326,2,40.82
204180,2022-03-22,10467,5,43.98
202841,2022-04-24,10414,5,54.45
209959,2022-07-03,10455,7,31.08
206040,2022-10-07,10074,1,53.96
203560,2022-11-18,10233,4,11.95
204758,2022-11-14,10224,5,19.53
200626,2022-02-23,10482,8,35.94
205014,2022-07-16,10319,8,39.05
201375,2022-10-20,10412,1,20.99
201181,2022-10-20,10060,5,37.7
205708,2022-10-18,10335,10,24.24
200490,2022-06-29,10222,1,28.83
203729,2022-08-10,10037,1,55.28
205974,2022-10-01,10477,2,52.17
203534,2022-09-01,10278,2,20.12
203296,2022-06-03,10196,9,19.52
201940,2022-10-31,10404,4,26.96
205014,2022-09-30,10352,3,32.68
201882,2022-05-15,10484,1,23.83
204908,2022-11-09,10242,2,55.72
202987,2022-01-08,10324,6,39.4
205585,2022-05-08,10219,9,40.57
203159,2022-02-25,10192,5,17.58
204530,2022-05-06,10017,4,59.36
200681,2022-06-08,10012,5,8.08
205254,2022-02-28,10406,9,50.25
201073,2022-02-27,10401,7,52.83
202387,2022-05-20,10394,8,26.68
202693,2022-06-25,10374,4,62.58
209562,2022-04-18,10193,8,32.09
204340,2022-07-30,10022,6,34.17
202156,2022-03-15,10474,5,39.24
207966,2022-06-16,10120,7,162.92
202580,2022-12-23,10210,6,64.86
207257,2022-10-31,10306,3,47.02
202159,2022-08-21,10270,5,20.98
206772,2022-11-23,10192,9,35.58
201627,2022-07-01,10175,7,22.05
208219,2022-05-02,10285,4,49.95
207080,2022-11-30,10204,7,35.52
201985,2022-07-22,10164,5,18.87
209713,2022-01-29,10251,2,34.49
208488,2022-07-21,10227,6,21.66
202181,2022-04-03,10436,7,35.72
202296,2022-11-25,10381,8,21.55
207164,2022-12-22,10460,6,33.57
202597,2022-06-25,10007,8,48.19
200901,2022-11-26,10029,7,32.25
206060,2022-07-30,10395,2,27.24
209290,2022-07-03,10033,6,36.66
201677,2022-04-05,10134,9,46.93
202881,2022-09-30,10367,6,19.04
205622,2022-05-17,10079,4,37.73
208052,2022-08-25,10416,7,63.99
201378,2022-12-19,10435,3,44.12
201248,2022-09-22,10459,5,34.09
205650,2022-05-15,10058,1,45.6
206079,2022-05-24,10471,10,41.52
209456,2022-01-19,10026,3,48.27
207036,2022-08-19,10482,8,12.04
206487,2022-05-14,10430,9,15.23
201058,2022-04-24,10226,9,54.73
202048,2022-05-19,10285,10,15.6
206115,2022-05-05,10004,2,40.48
204248,2022-07-23,10465,4,27.77
202476,2022-03-02,10099,5,20.12
204603,2022-09-07,10397,3,39.44
203553,2022-10-25,10489,1,36.62
209953,2022-01-13,10039,6,95.12
200220,2022-09-12,10271,10,24.23
204818,2022-03-26,10375,2,68.04
207192,2022-01-20,10285,9,39.5
204623,2022-02-19,10157,1,23.8
207349,2022-06-13,10075,9,49.38
205618,2022-04-02,10372,7,43.94
209856,2022-03-29,10288,10,33.71
207209,2022-03-10,10130,2,37.83
204576,2022-02-06,10175,6,24.57
201871,2022-09-10,10462,8,21.91
207915,2022-09-09,10084,2,48.41
201462,2022-05-20,10022,5,29.61
205521,2022-12-21,10459,6,31.82
208536,2022-06-17,10027,3,38.09
208236,2022-02-23,10195,2,37.81
207813,2022-06-27,10337,6,16.21
202068,2022-10-24,10382,3,63.0
205753,2022-10-28,10236,2,35.18
207237,2022-12-25,10440,1,29.92
207016,2022-04-16,10092,8,41.08
206191,2022-05-17,10477,1,37.27
201514,2022-07-09,10021,5,48.6
202598,2022-05-08,10303,6,43.34
201001,2022-12-08,10464,3,47.41
201033,2022-02-16,10357,7,65.07
206899,2022-01-05,10443,2,51.51
208465,2022-09-14,10084,7,30.56
205051,2022-10-27,10262,2,18.89
209971,2022-05-30,10147,5,76.24
204476,2022-10-21,10441,7,29.4
200478,2022-08-31,10453,3,26.14
200515,2022-10-02,10387,4,13.9
201191,2022-07-27,10257,1,39.22
206297,2022-04-25,10058,3,35.67
209603,2022-07-14,10380,9,15.52
200271,2022-12-09,10422,10,41.54
208334,2022-06-19,10015,5,25.81
207778,2022-03-23,10162,8,127.12
206008,2022-06-03,10445,2,24.91
207987,2022-05-21,10163,3,26.64
203332,2022-11-10,10320,7,21.38
200787,2022-05-26,10497,10,62.74
206222,2022-11-19,10281,4,27.48
209873,2022-05-02,10280,9,23.05
200622,2022-09-09,10012,7,47.16
203841,2022-12-09,10274,1,16.61
203676,2022-11-07,10271,4,45.27
202572,2022-03-30,10492,10,80.7
206915,2022-02-27,10208,6,43.96
205033,2022-03-04,10027,6,45.56
207788,2022-12-13,10072,10,51.16
205214,2022-11-04,10060,6,77.86
204712,2022-10-07,10430,5,60.64
200066,2022-03-13,10473,3,41.26
207533,2022-01-09,10145,2,52.04
204616,2022-04-04,10093,3,21.26
201140,2022-12-05,10309,9,48.82
205730,2022-12-02,10008,3,20.03
207465,2022-06-01,10079,3,27.56
209379,2022-12-22,10027,1,7.09
204471,2022-02-09,10174,2,40.48
203339,2022-12-25,10050,3,24.0
200548,2022-03-03,10500,2,57.72
207675,2022-09-11,10199,8,40.25
208264,2022-03-10,10387,6,58.09
200198,2022-09-02,10349,7,19.26
209973,2022-12-31,10448,1,55.66
200571,2022-06-19,10428,6,94.91
200790,2022-06-27,10181,2,48.53
209830,2022-07-08,10024,6,49.16
201174,2022-09-17,10316,3,36.05
200178,2022-03-13,10378,7,25.47
202244,2022-01-17,10387,3,48.45
204086,2022-12-07,10404,9,15.6
200734,2022-02-26,10046,3,26.87
206232,2022-08-06,10015,7,13.66
200798,2022-04-17,10153,4,23.29
207601,2022-10-31,10222,8,45.65
208979,2022-06-22,10206,2,42.64
202795,2022-08-07,10455,8,33.97
204588,2022-09-04,10273,9,36.06
207297,2022-08-06,10382,8,12.9
203084,2022-01-31,10236,6,27.49
200731,2022-02-16,10340,10,23.55
201129,2022-05-14,10228,1,23.82
201605,2022-04-18,10009,7,44.69
202933,2022-03-13,10166,1,21.54
209407,2022-11-23,10432,7,24.48
208516,2022-04-18,10444,2,11.66
205074,2022-11-05,10319,8,28.59
207099,2022-09-29,10214,2,19.22
201490,2022-06-20,10117,3,34.45
200893,2022-04-26,10386,3,20.58
201390,2022-11-25,10344,1,34.89
203389,2022-03-15,10072,5,30.8
204239,2022-09-13,10395,5,76.4
204479,2022-03-22,10064,10,42.46
202263,2022-09-25,10205,5,13.2
203432,2022-05-08,10209,9,17.59
202371,2022-11-22,10072,6,34.04
204312,2022-08-23,10277,6,20.8
201515,2022-02-10,10274,3,7.51
206326,2022-06-30,10478,5,65.03
207088,2022-06-06,10320,10,47.47
205586,2022-02-28,10338,7,42.97
202917,2022-12-11,10366,3,24.44
205731,2022-09-06,10495,2,41.01
207686,2022-07-11,10095,5,23.29
201167,2022-01-24,10166,3,36.69
208302,2022-03-21,10032,5,20.9
205109,2022-05-14,10011,9,70.68
204327,2022-08-01,10301,10,15.1
205810,2022-12-14,10217,1,61.32
203655,2022-06-15,10289,4,33.77
203793,2022-12-14,10102,10,25.93
209947,2022-12-03,10425,5,36.0
206738,2022-03-12,10392,2,47.78
201577,2022-08-02,10267,2,65.59
209488,2022-03-06,10214,1,38.73
202220,2022-08-09,10179,8,21.21
209164,2022-11-04,10088,2,34.05
201030,2022-10-13,10041,3,82.14
206691,2022-07-04,10401,2,64.96
203992,2022-07-26,10076,4,52.16
200913,2022-04-09,10377,1,49.3
206358,2022-08-30,10046,3,46.98
202181,2022-06-07,10160,5,59.11
203197,2022-04-08,10463,10,26.36
206040,2022-02-11,10080,1,16.82
201462,2022-05-19,10310,4,34.28
207037,2022-10-10,10086,6,22.0
209499,2022-08-15,10092,4,19.54
204994,2022-03-13,10148,7,23.1
209381,2022-08-31,10161,7,114.74
205308,2022-01-18,10202,6,35.45
206221,2022-03-18,10424,9,39.68
207090,2022-02-14,10416,2,17.97
207769,2022-12-09,10242,10,13.17
200687,2022-05-20,10353,8,21.99
204661,2022-06-26,10002,8,67.97
209399,2022-08-10,10225,10,39.14
201894,2022-04-02,10289,4,44.67
207389,2022-01-22,10233,6,47.91
204922,2022-06-21,10461,6,24.64
206322,2022-04-02,10414,5,66.29
203183,2022-07-11,10417,1,24.13
203797,2022-03-18,10077,3,66.89
205178,2022-10-08,10116,7,41.31
209836,2022-12-30,10154,8,13.54
203968,2022-06-28,10406,2,22.78
202716,2022-08-26,10103,3,13.57
200190,2022-05-15,10194,4,59.24
201335,2022-12-31,10166,5,32.71
208181,2022-10-07,10359,3,10.87
200378,2022-01-19,10090,5,39.96
203829,2022-03-24,10174,8,25.32
206380,2022-08-16,10122,8,15.77
200615,2022-09-22,10498,2,76.63
202330,2022-04-22,10143,6,34.94
201754,2022-09-08,10482,4,28.6
200463,2022-06-13,10106,9,27.12
209158,2022-12-24,10375,10,15.54
204267,2022-06-17,10428,2,17.25
203158,2022-08-09,10305,8,62.96
203624,2022-10-31,10360,1,26.13
204938,2022-07-10,10459,6,33.48
205417,2022-11-21,10317,10,11.92
206004,2022-06-19,10451,1,17.13
208881,2022-02-14,10123,2,44.92
205603,2022-01-14,10390,3,40.0
202212,2022-08-19,10009,9,79.57
206120,2022-06-06,10262,5,64.81
205818,2022-05-14,10073,10,29.51
200382,2022-02-06,10359,10,41.95
202256,2022-02-22,10223,2,28.27
201412,2022-01-18,10416,10,92.52
209775,2022-02-07,10041,5,58.82
206146,2022-07-06,10370,5,36.05
200371,2022-07-15,10204,1,36.61
205806,2022-08-31,10264,3,68.2
205565,2022-10-27,10328,5,44.25
208802,2022-10-30,10178,9,72.19
208307,2022-02-04,10348,10,11.06
207437,2022-08-03,10318,1,41.7
200446,2022-08-07,10084,8,25.59
201391,2022-11-12,10318,1,79.69
201340,2022-03-31,10111,9,71.75
202939,2022-11-04,10251,6,33.66
205969,2022-09-09,10383,1,71.37
209265,2022-01-08,10007,8,80.77
204813,2022-09-13,10459,5,34.37
203569,2022-12-29,10084,7,113.97
205454,2022-07-27,10208,7,32.6
203150,2022-05-11,10388,7,29.75
209797,2022-08-12,10390,6,51.06
206414,2022-07-16,10314,8,27.75
204657,2022-05-22,10022,9,34.56
206947,2022-09-09,10410,2,67.0
207943,2022-04-06,10383,7,33.44
203662,2022-01-26,10003,2,14.19
204482,2022-04-21,10127,6,39.79
204797,2022-05-03,10297,2,23.38
205068,2022-07-05,10188,10,51.04
205480,2022-06-17,10362,6,46.9
208033,2022-02-20,10014,2,69.11
200983,2022-01-05,10459,1,52.13
205607,2022-03-18,10466,7,57.12
208543,2022-06-09,10012,3,23.7
209916,2022-07-27,10087,4,49.5
209471,2022-09-14,10012,6,88.61
201907,2022-07-24,10397,5,23.47
206924,2022-09-12,10025,4,81.44
209216,2022-01-11,10301,9,25.16
208737,2022-01-08,10243,6,21.63
204174,2022-02-01,10122,6,38.4
209080,2022-01-28,10147,2,47.37
207265,2022-07-25,10055,6,52.24
209297,2022-08-16,10238,7,20.47
201990,2022-05-08,10356,8,41.15
205596,2022-09-12,10173,8,23.51
203998,2022-07-31,10392,9,15.73
203775,2022-08-27,10221,10,20.81
209112,2022-07-26,10119,3,22.75
204645,2022-11-14,10309,10,42.98
202061,2022-10-10,10183,7,58.92
204487,2022-09-02,10288,7,15.85
204435,2022-02-14,10307,1,39.49
202644,2022-04-15,10300,8,18.39
201045,2022-12-14,10082,4,45.36
207951,2022-10-08,10454,5,24.26
206449,2022-08-22,10402,6,19.58
202681,2022-07-08,10211,3,49.39
203199,2022-02-13,10150,5,24.69
206768,2022-08-13,10037,10,28.28
209130,2022-05-22,10352,5,10.91
207440,2022-05-16,10312,1,53.16
208633,2022-06-25,10361,3,49.92
202550,2022-05-22,10059,3,33.21
204225,2022-03-21,10131,1,15.43
200596,2022-03-23,10412,7,60.62
206054,2022-05-15,10202,1,23.73
201505,2022-07-26,10243,7,26.4
209053,2022-12-10,10035,4,105.22
206468,2022-06-26,10445,9,23.29
207236,2022-08-31,10093,7,48.0
201551,2022-02-24,10438,5,43.86
209928,2022-05-21,10447,7,40.25
206852,2022-02-25,10207,9,38.13
201449,2022-01-15,10353,10,39.97
205953,2022-07-04,10391,6,37.94
208456,2022-11-10,10332,1,32.27
208042,2022-03-29,10305,6,70.5
202659,2022-04-07,10350,1,17.18
207509,2022-05-24,10213,4,55.19
207893,2022-01-08,10159,8,49.96
207445,2022-08-03,10442,5,46.96
202721,2022-06-22,10445,5,57.89
209654,2022-08-11,10024,10,31.62
209637,2022-02-09,10404,8,13.01
202925,2022-07-01,10293,8,31.94
209824,2022-09-27,10004,1,20.17
207104,2022-07-06,10220,5,22.97
206240,2022-09-02,10364,5,17.79
200512,2022-11-05,10382,8,26.08
200215,2022-08-19,10020,1,24.57
207299,2022-06-04,10444,7,10.09
203153,2022-06-24,10152,7,47.0
207450,2022-12-02,10050,9,100.5
201706,2022-04-25,10177,2,44.84
201567,2022-11-07,10435,3,29.92
201128,2022-10-27,10096,4,32.22
203510,2022-01-18,10105,1,26.83
207867,2022-09-29,10420,7,34.64
202365,2022-01-12,10250,10,32.51
205583,2022-10-28,10117,3,21.75
204897,2022-07-11,10354,3,76.82
205718,2022-08-20,10228,3,15.74
206001,2022-04-03,10066,8,47.43
204567,2022-08-06,10335,9,31.48
209271,2022-10-05,10418,10,85.66
202741,2022-12-19,10420,2,39.27
203020,2022-10-30,10262,10,27.66
206256,2022-01-29,10295,10,29.26
200228,2022-10-28,10426,1,33.78
208362,2022-03-18,10243,9,18.7
200294,2022-01-09,10371,6,22.57
204284,2022-01-24,10186,9,13.57
208617,2022-01-15,10246,6,20.87
206801,2022-06-13,10125,2,34.71
200918,2022-01-13,10268,1,38.48
200498,2022-12-13,10131,8,12.31
202809,2022-06-21,10237,3,30.92
204961,2022-12-23,10018,1,43.89
209017,2022-11-23,10040,8,30.52
203779,2022-07-19,10021,1,24.12
202118,2022-03-17,10399,8,26.95
206391,2022-06-13,10225,1,25.27
200145,2022-03-02,10355,9,24.09
207942,2022-09-02,10282,9,36.12
204565,2022-06-04,10008,9,104.99
200192,2022-09-14,10100,3,22.83
205187,2022-09-01,10240,4,28.25
206637,2022-06-11,10478,5,32.27
208243,2022-03-09,10087,6,23.48
202410,2022-12-10,10298,9,57.35
201820,2022-10-04,10428,4,10.12
202964,2022-06-10,10014,6,25.39
202521,2022-09-16,10334,1,49.86
202568,2022-11-03,10002,2,28.59
205882,2022-12-01,10375,8,21.97
201867,2022-04-05,10293,4,41.28
207465,2022-09-03,10325,10,52.1
207602,2022-08-09,10422,7,36.79
203199,2022-05-03,10493,4,22.18
206103,2022-07-06,10041,9,41.6
200240,2022-09-19,10318,9,27.08
203440,2022-09-30,10316,4,48.07
204631,2022-03-01,10381,8,69.52
209599,2022-05-05,10111,6,9.0
208274,2022-12-03,10014,1,35.01
205077,2022-12-07,10231,7,13.9
203768,2022-02-20,10473,1,112.27
209142,2022-06-27,10084,3,26.2
207995,2022-05-19,10130,8,48.1
208802,2022-11-23,10231,9,32.54
206429,2022-06-19,10326,3,22.16
203605,2022-02-08,10145,1,20.88
202173,2022-03-10,10379,1,73.17
209714,2022-08-24,10345,7,53.41
206568,2022-02-17,10028,5,87.51
202601,2022-02-26,10066,1,34.05
202657,2022-10-04,10163,6,38.24
206080,2022-12-04,10229,6,28.97
207325,2022-04-09,10261,4,28.69
202159,2022-01-15,10449,7,19.67
203830,2022-11-21,10424,7,34.54
208313,2022-06-28,10460,9,22.32
204368,2022-11-28,10440,1,41.3
201317,2022-03-03,10164,5,36.05
204493,2022-04-29,10301,10,38.24
201230,2022-02-06,10407,3,76.52
201133,2022-05-14,10303,7,32.5
207607,2022-01-26,10287,4,48.35
201301,2022-01-08,10395,4,92.37
201910,2022-01-04,10010,1,63.64
208082,2022-01-21,10195,1,58.94
208107,2022-05-29,10118,10,28.41
209697,2022-01-25,10270,2,37.14
207970,2022-05-23,10080,2,17.13
201916,2022-09-02,10458,1,42.5
206996,2022-02-12,10093,8,37.99
202757,2022-10-20,10266,6,33.5
206464,2022-07-04,10332,6,55.35
200178,2022-02-11,10350,10,18.1
209088,2022-04-02,10361,10,75.0
206362,2022-11-13,10257,9,51.98
209743,2022-11-20,10133,5,31.97
208683,2022-02-22,10276,4,30.74
200060,2022-03-25,10264,6,42.11
209269,2022-02-03,10171,8,70.84
206681,2022-03-17,10460,1,34.84
202895,2022-12-19,10001,7,35.59
200585,2022-07-16,10313,8,33.42
205823,2022-10-13,10064,9,80.72
200534,2022-03-29,10374,8,27.54
203462,2022-08-23,10468,7,32.63
204011,2022-08-20,10284,3,68.84
203398,2022-01-07,10121,2,35.64
202155,2022-10-19,10107,3,58.47
205966,2022-02-07,10421,4,21.0
207329,2022-02-21,10175,4,29.88
206957,2022-05-23,10485,6,69.56
209196,2022-08-09,10204,7,23.61
205325,2022-08-28,10165,4,30.7
208518,2022-05-23,10305,10,37.65
204703,2022-12-15,10497,6,20.19
202706,2022-12-29,10120,9,26.93
200001,2022-02-18,10044,6,35.03
209225,2022-10-04,10312,3,33.9
208316,2022-09-28,10156,1,62.81
201104,2022-01-14,10367,10,71.57
201861,2022-10-25,10207,10,21.58
205269,2022-01-15,10390,5,35.01
206943,2022-08-22,10108,10,46.39
208320,2022-03-04,10251,10,70.68
200437,2022-07-15,10445,3,47.43
204846,2022-01-27,10404,8,38.3
203129,2022-04-03,10370,10,46.21
209413,2022-04-15,10334,1,46.38
208081,2022-11-05,10130,2,20.82
200901,2022-02-21,10457,3,36.47
205398,2022-11-15,10293,3,68.69
206678,2022-06-30,10020,8,29.85
205529,2022-02-26,10282,5,35.33
206604,2022-04-30,10285,8,29.33
203918,2022-11-04,10001,6,10.41
201067,2022-12-29,10119,2,33.46
200026,2022-02-12,10035,4,38.51
206937,2022-05-15,10198,9,25.63
207264,2022-09-17,10485,4,18.59
207118,2022-07-16,10245,5,21.32
200547,2022-05-13,10059,5,48.53
208758,2022-09-12,10325,10,88.79
208895,2022-08-08,10161,8,66.1
205338,2022-12-02,10497,6,16.91
203140,2022-02-10,10179,10,50.77
207996,2022-09-12,10206,7,23.77
201590,2022-01-02,10012,6,24.75
207776,2022-07-14,10490,5,26.29
204943,2022-08-30,10276,5,47.14
208997,2022-05-29,10181,3,53.5
207798,2022-07-17,10242,7,31.53
203791,2022-10-26,10216,10,31.8
201357,2022-09-02,10251,5,41.77
208092,2022-12-04,10299,7,43.99
203225,2022-04-18,10126,2,59.63
202460,2022-07-31,10482,9,17.42
208737,2022-06-05,10217,8,33.45
202728,2022-01-26,10306,5,19.41
206726,2022-03-23,10285,2,32.28
207481,2022-03-24,10185,6,29.57
206430,2022-05-11,10039,8,32.35
203114,2022-11-25,10223,7,22.2
200616,2022-04-10,10184,8,15.74
203644,2022-09-13,10495,4,11.62
206413,2022-02-18,10427,3,31.01
201203,2022-03-04,10178,7,26.7
209951,2022-11-07,10407,2,23.62
202565,2022-10-17,10428,5,64.15
203174,2022-04-15,10294,7,21.55
203081,2022-04-15,10340,1,67.25
202630,2022-11-21,10151,4,74.58
203161,2022-01-15,10384,2,12.49
204321,2022-06-24,10126,6,34.68
208861,2022-09-16,10301,1,27.12
206269,2022-07-30,10308,7,7.72
207099,2022-09-16,10336,3,16.08
207376,2022-04-12,10434,1,48.79
204078,2022-09-17,10234,8,90.89
205801,2022-12-10,10380,7,52.0
204151,2022-06-08,10375,2,38.93
208911,2022-02-14,10008,7,32.76
202600,2022-10-28,10498,3,76.81
206175,2022-09-08,10341,9,96.94
200666,2022-11-27,10129,8,24.69
200283,2022-06-14,10264,5,12.18
205840,2022-07-12,10157,7,11.6
203565,2022-01-09,10352,3,64.13
204593,2022-03-06,10358,1,32.35
201465,2022-10-09,10005,1,36.29
208321,2022-06-30,10495,2,13.53
204734,2022-10-09,10086,8,22.72
206257,2022-10-06,10175,1,28.57
207366,2022-01-30,10290,5,36.74
203672,2022-09-23,10193,9,27.13
207382,2022-11-24,10311,9,19.71
206587,2022-08-05,10119,2,22.37
200992,2022-11-16,10218,7,60.59
206858,2022-04-15,10427,1,37.43
202121,2022-07-03,10458,3,44.97
202223,2022-11-26,10414,6,21.13
204522,2022-05-28,10114,9,7.56
203188,2022-04-15,10466,10,25.49
203237,2022-02-16,10145,2,21.47
204136,2022-03-28,10026,7,39.43
200343,2022-11-05,10136,4,171.21
204704,2022-05-09,10303,2,46.88
204823,2022-09-15,10232,3,130.06
204920,2022-11-10,10369,6,44.01
203201,2022-05-27,10076,10,24.17
205471,2022-03-13,10475,9,39.41
200888,2022-05-20,10328,8,80.67
209533,2022-01-27,10345,10,82.66
207127,2022-01-29,10302,9,24.84
203720,2022-09-28,10452,4,37.58
202883,2022-06-23,10289,4,16.21
204212,2022-09-10,10001,9,50.02
206961,2022-03-01,10147,8,72.0
202415,2022-04-17,10287,2,33.78
209309,2022-08-08,10464,8,23.72
203001,2022-09-16,10142,1,39.65
201738,2022-05-26,10053,9,40.8
201364,2022-02-21,10304,9,34.49
202708,2022-03-01,10069,8,36.21
200924,2022-02-03,10361,5,30.36
200151,2022-04-06,10090,5,54.49
208777,2022-03-30,10446,3,47.85
208044,2022-11-12,10220,5,20.26
200912,2022-08-19,10450,4,19.98
202321,2022-10-02,10498,1,29.16
200495,2022-09-03,10192,9,47.87
202148,2022-04-21,10454,10,35.66
200556,2022-08-22,10063,4,24.01
201552,2022-10-05,10073,3,37.74
202120,2022-06-15,10161,6,28.07
203085,2022-05-08,10169,1,51.43
203504,2022-08-25,10089,5,39.12
200156,2022-10-18,10176,7,28.29
208926,2022-04-17,10269,2,37.18
207505,2022-05-08,10073,10,63.91
207162,2022-07-14,10245,9,24.91
205523,2022-12-05,10077,6,40.5
207543,2022-05-23,10159,2,31.97
208055,2022-04-21,10489,8,41.0
204654,2022-03-31,10459,8,23.87
206250,2022-09-08,10324,1,34.99
207246,2022-10-07,10098,1,57.62
200154,2022-11-29,10381,1,20.73
207950,2022-08-12,10102,4,17.04
200996,2022-04-11,10494,4,17.36
204626,2022-05-12,10132,8,18.44
202905,2022-01-13,10102,1,44.6
209369,2022-04-08,10019,10,16.4
200153,2022-04-30,10454,3,28.53
207853,2022-10-20,10482,1,45.11
206481,2022-10-31,10082,9,40.79
205599,2022-07-18,10397,10,27.31
201716,2022-01-01,10489,9,36.43
200786,2022-03-01,10279,7,34.94
204368,2022-09-07,10339,8,29.6
208096,2022-05-20,10365,1,29.8
204272,2022-05-29,10331,5,101.26
203767,2022-02-13,10129,2,49.63
208834,2022-07-05,10344,1,114.47
205994,2022-04-18,10310,3,25.83
207216,2022-02-13,10455,7,31.74
208857,2022-03-19,10089,1,17.01
203426,2022-08-14,10213,2,22.09
203783,2022-06-11,10143,2,85.71
205427,2022-10-08,10065,4,25.51
207011,2022-09-10,10076,3,86.46
208052,2022-05-12,10199,3,17.78
203701,2022-05-24,10143,10,19.56
209261,2022-09-23,10405,5,27.92
202349,2022-04-19,10403,3,32.08
207011,2022-07-13,10316,7,52.54
207055,2022-02-04,10093,5,41.49
201212,2022-10-02,10473,4,26.89
206965,2022-07-06,10417,3,30.98
209344,2022-08-31,10305,4,28.23
206704,2022-09-21,10224,2,20.96
207433,2022-01-10,10497,1,21.24
202511,2022-06-15,10291,3,55.36
200143,2022-01-29,10428,2,13.28
207367,2022-09-28,10102,1,74.34
203228,2022-03-28,10474,1,27.9
204582,2022-01-23,10267,2,22.51
206031,2022-07-29,10355,9,47.94
204243,2022-02-15,10456,5,69.59
209549,2022-01-28,10110,9,57.91
202713,2022-01-26,10462,8,42.56
204185,2022-09-23,10330,6,57.02
209549,2022-06-24,10450,1,14.04
207328,2022-01-04,10430,10,25.51
204633,2022-11-07,10265,5,21.0
203192,2022-11-18,10003,1,61.09
200300,2022-03-08,10085,7,27.34
200723,2022-05-15,10282,10,50.54
205694,2022-02-24,10328,8,43.29
203010,2022-01-31,10304,8,21.52
205555,2022-03-15,10450,7,24.69
200067,2022-01-19,10454,2,63.24
202506,2022-06-05,10412,5,22.47
201537,2022-12-03,10117,4,35.25
200397,2022-06-05,10221,5,22.39
205680,2022-05-27,10154,10,28.3
209355,2022-03-28,10153,9,32.36
204825,2022-01-20,10012,4,22.39
208747,2022-09-26,10133,8,20.49
206048,2022-11-29,10482,8,38.21
203661,2022-02-12,10304,2,21.71
209943,2022-11-02,10293,6,22.08
202941,2022-01-28,10463,5,20.71
207067,2022-09-17,10300,2,31.85
205091,2022-01-22,10228,10,53.08
201601,2022-04-11,10271,4,70.33
201480,2022-02-08,10043,7,23.04
206230,2022-10-17,10432,1,97.04
209294,2022-12-19,10343,9,20.04
